sample_id,word_index,word,reason,score
-mJ2ud6oKI8__9,7,better,low_ctc_score_review,0.0528545081615448
-mJ2ud6oKI8__9,8,later,low_ctc_score_review,0.03073156252503395
-mJ2ud6oKI8__9,9,"on,",low_ctc_score_review,0.00015492200327571481
-mJ2ud6oKI8__9,11,it's,low_ctc_score_review,0.0005891422624699771
-mJ2ud6oKI8__9,12,sort,low_ctc_score_review,0.0004664220323320478
-mJ2ud6oKI8__9,13,of,low_ctc_score_review,2.7547887384571368e-06
-mJ2ud6oKI8__9,14,like,low_ctc_score_review,0.0003145344671793282
-mJ2ud6oKI8__9,15,flossing,low_ctc_score_review,2.446012331347447e-05
-mJ2ud6oKI8__9,16,your,low_ctc_score_review,0.05091438069939613
-mJ2ud6oKI8__9,17,teeth,low_ctc_score_review,0.001006023259833455
-mJ2ud6oKI8__9,18,for,low_ctc_score_review,0.001172192976810038
-mJ2ud6oKI8__9,19,the,low_ctc_score_review,0.0048362440429627895
-mJ2ud6oKI8__9,20,first,low_ctc_score_review,0.0021061557345092297
-mJ2ud6oKI8__9,21,time,low_ctc_score_review,0.00022171626915223897
-mqbVkbCndg__0,1,at,vision_nearest_frame_fallback,0.999263346195221
-mqbVkbCndg__0,6,time—our,low_ctc_score_review,0.03460216894745827
-qDkUB0GgYY__6,0,We,low_ctc_score_review,0.018447142094373703
-qDkUB0GgYY__6,3,to,audio_nearest_frame_fallback,0.9899680614471436
-qDkUB0GgYY__6,3,to,vision_nearest_frame_fallback,0.9899680614471436
-qDkUB0GgYY__6,10,and,low_ctc_score_review,0.13762305676937103
-qDkUB0GgYY__6,11,share,low_ctc_score_review,0.07254964858293533
-qDkUB0GgYY__6,12,this,low_ctc_score_review,0.056429214775562286
-qDkUB0GgYY__6,13,video,low_ctc_score_review,0.002821458037942648
-ri04Z7vwnc__0,0,going,low_ctc_score_review,0.003974697086960077
-ri04Z7vwnc__0,1,to,low_ctc_score_review,0.05951014161109924
-ri04Z7vwnc__0,2,get,low_ctc_score_review,0.006445045117288828
-ri04Z7vwnc__0,3,married,low_ctc_score_review,0.02439909800887108
-ri04Z7vwnc__0,4,or,low_ctc_score_review,0.007215647958219051
-ri04Z7vwnc__0,4,or,vision_nearest_frame_fallback,0.007215647958219051
-ri04Z7vwnc__0,5,are,low_ctc_score_review,0.0022379644215106964
-ri04Z7vwnc__0,6,already,low_ctc_score_review,0.006015259772539139
-ri04Z7vwnc__0,7,married,low_ctc_score_review,0.00821654312312603
-ri04Z7vwnc__2,0,most,low_ctc_score_review,0.003244311548769474
-ri04Z7vwnc__2,1,people,low_ctc_score_review,0.006844158750027418
-ri04Z7vwnc__2,2,think,low_ctc_score_review,0.003005735808983445
-ri04Z7vwnc__2,3,it'll,low_ctc_score_review,0.006767603103071451
-ri04Z7vwnc__2,4,sort,low_ctc_score_review,0.0033636828884482384
-ri04Z7vwnc__2,5,itself,low_ctc_score_review,0.00037378742126747966
-ri04Z7vwnc__2,6,"out,",low_ctc_score_review,0.0048203375190496445
-ri04Z7vwnc__2,7,"""we'll",low_ctc_score_review,0.0009242936503142118
-ri04Z7vwnc__2,8,discuss,low_ctc_score_review,0.00029634725069627166
-ri04Z7vwnc__2,9,it,low_ctc_score_review,0.0005226177745498717
-ri04Z7vwnc__2,10,"later,""",low_ctc_score_review,0.006374558433890343
-ri04Z7vwnc__2,11,it's,low_ctc_score_review,0.0014597271801903844
-ri04Z7vwnc__2,12,not,low_ctc_score_review,6.935237615834922e-05
-ri04Z7vwnc__2,13,something,low_ctc_score_review,0.0009470079676248133
-ri04Z7vwnc__2,14,too,low_ctc_score_review,9.723596303956583e-05
-ri04Z7vwnc__2,15,important,low_ctc_score_review,0.001189928618259728
-ri04Z7vwnc__5,0,"""",unsupported_characters_or_no_letters,
-ri04Z7vwnc__5,1,So,low_ctc_score_review,0.009540214203298092
-ri04Z7vwnc__5,2,I,low_ctc_score_review,0.00035620899870991707
-ri04Z7vwnc__5,3,think,low_ctc_score_review,4.3691193241102155e-06
-ri04Z7vwnc__5,4,it's,low_ctc_score_review,4.5299504563445225e-05
-ri04Z7vwnc__5,5,important,low_ctc_score_review,0.0013513762969523668
-ri04Z7vwnc__5,6,to,low_ctc_score_review,0.023720819503068924
-ri04Z7vwnc__5,6,to,audio_nearest_frame_fallback,0.023720819503068924
-ri04Z7vwnc__5,7,discuss,low_ctc_score_review,0.00015863672888372093
-ri04Z7vwnc__5,8,finances,low_ctc_score_review,0.004280498716980219
-s9qJ7ATP7w__0,0,they,low_ctc_score_review,0.07582128793001175
-s9qJ7ATP7w__0,9,a,audio_nearest_frame_fallback,0.8690705895423889
-s9qJ7ATP7w__0,15,in,audio_nearest_frame_fallback,0.7090167999267578
-s9qJ7ATP7w__0,15,in,vision_nearest_frame_fallback,0.7090167999267578
-s9qJ7ATP7w__0,16,a,audio_nearest_frame_fallback,0.926285982131958
-s9qJ7ATP7w__0,16,a,vision_nearest_frame_fallback,0.926285982131958
-s9qJ7ATP7w__0,23,up,vision_nearest_frame_fallback,0.9963172674179077
-s9qJ7ATP7w__1,0,But,low_ctc_score_review,0.02141311578452587
-s9qJ7ATP7w__1,4,in,vision_nearest_frame_fallback,0.9909675121307373
-s9qJ7ATP7w__1,6,to,vision_nearest_frame_fallback,0.8223034143447876
-s9qJ7ATP7w__4,0,I,audio_nearest_frame_fallback,0.7648434638977051
-s9qJ7ATP7w__4,0,I,vision_nearest_frame_fallback,0.7648434638977051
-s9qJ7ATP7w__4,8,seriously,low_ctc_score_review,0.035102613270282745
-s9qJ7ATP7w__5,0,I,low_ctc_score_review,0.0002867659495677799
-s9qJ7ATP7w__5,0,I,audio_nearest_frame_fallback,0.0002867659495677799
-s9qJ7ATP7w__5,0,I,vision_nearest_frame_fallback,0.0002867659495677799
-s9qJ7ATP7w__6,1,I,vision_nearest_frame_fallback,0.8019876480102539
-s9qJ7ATP7w__7,0,I,audio_nearest_frame_fallback,0.8158804178237915
-s9qJ7ATP7w__7,0,I,vision_nearest_frame_fallback,0.8158804178237915
-s9qJ7ATP7w__7,2,to,vision_nearest_frame_fallback,0.9805730581283569
-s9qJ7ATP7w__7,8,guy,low_ctc_score_review,0.04644344374537468
-s9qJ7ATP7w__7,9,who,low_ctc_score_review,0.014513181522488594
-s9qJ7ATP7w__7,13,a,low_ctc_score_review,0.11749739944934845
-s9qJ7ATP7w__7,17,said,low_ctc_score_review,0.0007996665663085878
-s9qJ7ATP7w__7,18,to,low_ctc_score_review,0.0004659363185055554
-s9qJ7ATP7w__8,0,"""",unsupported_characters_or_no_letters,
-s9qJ7ATP7w__8,2,I,audio_nearest_frame_fallback,0.9817817211151123
-s9qJ7ATP7w__8,6,a,vision_nearest_frame_fallback,0.974093496799469
-t217m2on-s__2,0,But,low_ctc_score_review,0.02880210615694523
-t217m2on-s__2,1,a,audio_nearest_frame_fallback,0.9656715393066406
-t217m2on-s__2,6,is,vision_nearest_frame_fallback,0.8415213227272034
-t217m2on-s__2,11,effective.,low_ctc_score_review,0.12437034398317337
-t217m2on-s__7,20,a,vision_nearest_frame_fallback,0.9969478249549866
-t217m2on-s__7,25,it,audio_nearest_frame_fallback,0.999317467212677
-t217m2on-s__7,30,of,audio_nearest_frame_fallback,0.9933479428291321
-t217m2on-s__7,30,of,vision_nearest_frame_fallback,0.9933479428291321
-t217m2on-s__7,31,a,audio_nearest_frame_fallback,0.9849103093147278
-t217m2on-s__7,35,a,vision_nearest_frame_fallback,0.9853804707527161
-t217m2on-s__7,42,to,audio_nearest_frame_fallback,0.9632014036178589
-t217m2on-s__7,42,to,vision_nearest_frame_fallback,0.9632014036178589
-tANM6ETl_M__3,7,a,vision_nearest_frame_fallback,0.9980992674827576
-tANM6ETl_M__3,10,a,audio_nearest_frame_fallback,0.9884806871414185
-tANM6ETl_M__3,17,or,low_ctc_score_review,1.2454299394448753e-05
-tPCytz4rww__10,4,if,vision_nearest_frame_fallback,0.9996570348739624
-tPCytz4rww__11,8,not,low_ctc_score_review,0.14155499637126923
-tPCytz4rww__12,7,and,vision_nearest_frame_fallback,0.4663820266723633
-tPCytz4rww__12,8,going,low_ctc_score_review,0.010537796653807163
-tPCytz4rww__12,9,to,low_ctc_score_review,0.0016084065428003669
-tPCytz4rww__12,11,"in,",vision_nearest_frame_fallback,0.963452935218811
-tPCytz4rww__16,5,a,audio_nearest_frame_fallback,0.9861878156661987
-tPCytz4rww__16,5,a,vision_nearest_frame_fallback,0.9861878156661987
-tPCytz4rww__16,7,or,low_ctc_score_review,0.030163751915097237
-tPCytz4rww__16,10,a,audio_nearest_frame_fallback,0.8924700617790222
-tPCytz4rww__16,15,property.,low_ctc_score_review,0.06534196436405182
-tPCytz4rww__18,15,accumulated.,low_ctc_score_review,0.16021111607551575
-uywlfIYOS8__4,0,And,low_ctc_score_review,0.11332567781209946
-uywlfIYOS8__4,3,a,vision_nearest_frame_fallback,0.9904816746711731
-vxjVxOeScU__4,0,You're,low_ctc_score_review,0.0011991738574579358
-vxjVxOeScU__4,1,going,low_ctc_score_review,0.009740261361002922
-vxjVxOeScU__4,2,to,vision_nearest_frame_fallback,0.714614987373352
-vxjVxOeScU__4,9,and,low_ctc_score_review,0.023704713210463524
-vxjVxOeScU__4,13,it,vision_nearest_frame_fallback,0.9998130798339844
-wMB_hJL-3o__7,1,if,audio_nearest_frame_fallback,0.9999374151229858
-wMB_hJL-3o__7,4,a,audio_nearest_frame_fallback,0.966021716594696
-wMB_hJL-3o__7,8,is,vision_nearest_frame_fallback,0.9825080633163452
-wMB_hJL-3o__7,21,doing.,low_ctc_score_review,0.06701237708330154
-wny0OAz3g8__1,15,–,unsupported_characters_or_no_letters,
-wny0OAz3g8__2,13,of,vision_nearest_frame_fallback,0.9953919649124146
-wny0OAz3g8__2,17,of,vision_nearest_frame_fallback,0.9953913688659668
-wny0OAz3g8__3,6,and,vision_nearest_frame_fallback,0.7789846658706665
-wny0OAz3g8__5,9,a,audio_nearest_frame_fallback,0.9988031387329102
-wny0OAz3g8__5,9,a,vision_nearest_frame_fallback,0.9988031387329102
-wny0OAz3g8__7,11,as,vision_nearest_frame_fallback,0.9992929697036743
-wny0OAz3g8__7,12,a,vision_nearest_frame_fallback,0.9946086406707764
-wny0OAz3g8__7,14,to,vision_nearest_frame_fallback,0.9998680949211121
-wny0OAz3g8__7,26,of,audio_nearest_frame_fallback,0.9996674656867981
-wny0OAz3g8__7,26,of,vision_nearest_frame_fallback,0.9996674656867981
-wny0OAz3g8__9,0,He,low_ctc_score_review,6.764873251086101e-05
-wny0OAz3g8__9,4,and,vision_nearest_frame_fallback,0.6743800640106201
-wny0OAz3g8__9,8,to,audio_nearest_frame_fallback,0.9698419570922852
-wny0OAz3g8__9,13,in,audio_nearest_frame_fallback,0.9484221339225769
-wny0OAz3g8__9,15,of,audio_nearest_frame_fallback,0.9966280460357666
-wny0OAz3g8__9,15,of,vision_nearest_frame_fallback,0.9966280460357666
-wny0OAz3g8__9,18,and,low_ctc_score_review,0.1745431125164032
-wny0OAz3g8__9,18,and,vision_nearest_frame_fallback,0.1745431125164032
-yRb-Jum7EQ__1,0,it,low_ctc_score_review,0.026149800047278404
-yRb-Jum7EQ__1,1,comes,low_ctc_score_review,0.0042244731448590755
-yRb-Jum7EQ__1,2,with,low_ctc_score_review,0.00971427746117115
-yRb-Jum7EQ__1,4,assistance,low_ctc_score_review,0.0581749863922596
-yRb-Jum7EQ__1,5,and,low_ctc_score_review,0.0012981949839740992
-yRb-Jum7EQ__1,6,agitation,low_ctc_score_review,0.010722490027546883
-yRb-Jum7EQ__1,7,of,low_ctc_score_review,0.011138482950627804
-yRb-Jum7EQ__1,8,states,low_ctc_score_review,0.006040521897375584
-yRb-Jum7EQ__1,9,and,low_ctc_score_review,0.00041792518459260464
-yRb-Jum7EQ__1,10,"regimes,",low_ctc_score_review,0.03644106537103653
-yRb-Jum7EQ__1,11,Yesterday,low_ctc_score_review,0.009139087982475758
-yRb-Jum7EQ__1,12,Iran,low_ctc_score_review,0.08900950849056244
-yRb-Jum7EQ__1,13,announced,low_ctc_score_review,0.004028084222227335
-yRb-Jum7EQ__1,14,that,low_ctc_score_review,0.024640357121825218
-yRb-Jum7EQ__1,15,it,low_ctc_score_review,0.0705287829041481
-yRb-Jum7EQ__1,16,will,low_ctc_score_review,0.0676409974694252
-yRb-Jum7EQ__1,17,finance,low_ctc_score_review,0.014955083839595318
-yRb-Jum7EQ__1,18,the,low_ctc_score_review,0.18607601523399353
-yRb-Jum7EQ__1,19,families,low_ctc_score_review,0.01130150817334652
-yRb-Jum7EQ__1,20,of,low_ctc_score_review,0.0064611355774104595
-yRb-Jum7EQ__1,21,the,low_ctc_score_review,0.11601579934358597
-yRb-Jum7EQ__1,22,terrorists,low_ctc_score_review,0.025567468255758286
-yRb-Jum7EQ__1,24,murderers,low_ctc_score_review,0.02450663223862648
-yRb-Jum7EQ__1,25,this,low_ctc_score_review,0.16105566918849945
-yRb-Jum7EQ__1,26,shows,low_ctc_score_review,0.0011829130817204714
-yRb-Jum7EQ__1,27,that,low_ctc_score_review,0.039923157542943954
-yRb-Jum7EQ__1,28,"Iran,",low_ctc_score_review,0.01340345200151205
-yRb-Jum7EQ__1,29,even,low_ctc_score_review,0.06821107864379883
-yRb-Jum7EQ__1,30,after,low_ctc_score_review,0.019755810499191284
-yRb-Jum7EQ__1,31,the,low_ctc_score_review,0.0006336658261716366
-yRb-Jum7EQ__1,32,nuclear,low_ctc_score_review,0.0015907288761809468
-yRb-Jum7EQ__1,33,"agreement,",low_ctc_score_review,0.044792212545871735
-yRb-Jum7EQ__1,34,is,low_ctc_score_review,0.014037048444151878
-yRb-Jum7EQ__1,35,continuing,low_ctc_score_review,0.002908797701820731
-yRb-Jum7EQ__1,36,to,low_ctc_score_review,0.015143734402954578
-yRb-Jum7EQ__1,37,aid,low_ctc_score_review,0.009700686670839787
-yRb-Jum7EQ__1,38,"terrorism,",low_ctc_score_review,0.008871234953403473
-yRb-Jum7EQ__1,39,including,low_ctc_score_review,0.001802406390197575
-yRb-Jum7EQ__1,41,"terrorism,",low_ctc_score_review,0.07807167619466782
-yRb-Jum7EQ__1,42,Hezbollah,low_ctc_score_review,0.11054862290620804
-yRb-Jum7EQ__1,43,terrorism,low_ctc_score_review,0.005634911358356476
-yRb-Jum7EQ__1,44,and,low_ctc_score_review,0.06938689947128296
-yRb-Jum7EQ__1,45,its,low_ctc_score_review,0.010945855639874935
-yRb-Jum7EQ__1,46,assistance,low_ctc_score_review,0.0016599661903455853
-yRb-Jum7EQ__1,47,to,low_ctc_score_review,0.0017860883381217718
-yRb-Jum7EQ__5,0,Yesterday,low_ctc_score_review,0.004672588314861059
-yRb-Jum7EQ__5,2,Gelman,low_ctc_score_review,0.0815136730670929
-yRb-Jum7EQ__5,3,lost,low_ctc_score_review,0.01459567155689001
-yRb-Jum7EQ__5,4,his,low_ctc_score_review,0.0034237897489219904
-yRb-Jum7EQ__5,5,life,low_ctc_score_review,0.0870690867304802
-yRb-Jum7EQ__5,6,in,low_ctc_score_review,0.025245895609259605
-yRb-Jum7EQ__5,7,another,low_ctc_score_review,0.0214474406093359
-yRb-Jum7EQ__5,8,terrorist,low_ctc_score_review,0.003479338949546218
-yRb-Jum7EQ__5,9,"attack,",low_ctc_score_review,0.01597033254802227
-yRb-Jum7EQ__5,10,not,low_ctc_score_review,0.07922666519880295
-yRb-Jum7EQ__5,11,by,low_ctc_score_review,0.0005407242570072412
-yRb-Jum7EQ__5,12,the,low_ctc_score_review,0.05058883875608444
-yRb-Jum7EQ__5,13,students,low_ctc_score_review,0.001042483956553042
-yRb-Jum7EQ__5,14,of,low_ctc_score_review,0.000833782774861902
-yRb-Jum7EQ__5,15,"terrorism,",low_ctc_score_review,0.0028591996524482965
-yRb-Jum7EQ__5,16,but,low_ctc_score_review,0.026350704953074455
-yRb-Jum7EQ__5,17,by,low_ctc_score_review,0.001190324779599905
-yRb-Jum7EQ__5,18,those,low_ctc_score_review,0.04856603592634201
-yRb-Jum7EQ__5,19,who,low_ctc_score_review,0.015216147527098656
-yRb-Jum7EQ__5,20,teach,low_ctc_score_review,0.03502655401825905
-yRb-Jum7EQ__5,21,"terrorism,",low_ctc_score_review,0.07513166964054108
-yRb-Jum7EQ__5,22,a,low_ctc_score_review,0.022694522514939308
-yRb-Jum7EQ__5,22,a,audio_nearest_frame_fallback,0.022694522514939308
-yRb-Jum7EQ__5,23,Palestinian,low_ctc_score_review,0.08059688657522202
-yRb-Jum7EQ__5,24,teacher.,low_ctc_score_review,0.12622319161891937
-yRb-Jum7EQ__6,0,"Therefore,",low_ctc_score_review,0.05433102324604988
-yRb-Jum7EQ__6,1,the,low_ctc_score_review,0.002787144621834159
-yRb-Jum7EQ__6,2,world,low_ctc_score_review,0.051255542784929276
-yRb-Jum7EQ__6,3,needs,low_ctc_score_review,0.0007568596629425883
-yRb-Jum7EQ__6,4,to,low_ctc_score_review,0.1793280392885208
-yRb-Jum7EQ__6,5,stand,low_ctc_score_review,0.042134568095207214
-yRb-Jum7EQ__6,6,with,low_ctc_score_review,0.0017164894379675388
-yRb-Jum7EQ__6,7,Israel,low_ctc_score_review,0.05596993863582611
-yRb-Jum7EQ__6,8,against,low_ctc_score_review,0.027096176519989967
-yRb-Jum7EQ__6,9,this,low_ctc_score_review,0.0599057711660862
-yRb-Jum7EQ__6,10,"incitement,",low_ctc_score_review,0.0050737494602799416
-yRb-Jum7EQ__6,11,which,low_ctc_score_review,0.008073731325566769
-yRb-Jum7EQ__6,12,is,low_ctc_score_review,0.0034106760285794735
-yRb-Jum7EQ__6,13,the,low_ctc_score_review,0.017522606998682022
-yRb-Jum7EQ__6,14,number,low_ctc_score_review,0.053196050226688385
-yRb-Jum7EQ__6,15,one,low_ctc_score_review,0.0022850465029478073
-yRb-Jum7EQ__6,16,cause,low_ctc_score_review,0.027865633368492126
-yRb-Jum7EQ__6,17,of,low_ctc_score_review,0.011145028285682201
-yRb-Jum7EQ__6,18,terrorism.,low_ctc_score_review,0.009064806625247002
